// Melia
// Database file
// 
// Values: id, className, name, [quest]
//---------------------------------------------------------------------------

[
{ id: 1, className: "ssn_none", name: "" },
{ id: 2, className: "SSN_QUESTREWARD_HITME", name: "Quest Hitme Reward" },
{ id: 5, className: "SSN_DROPITEM_COLLECTINGQUEST", name: "Collection Request of Magic Association",  quest: { name: "DROPITEM_COLLECTINGQUEST" } },
{ id: 19062, className: "SSN_FIRETOWER_45_HQ_02", name: "The Wizard and the Mage Tower (2)",  quest: { name: "FIRETOWER_45_HQ_02", infoName: [ "Got a sheet from a wizard's book inside the laboratory at Mage Tower 3F" ], infoMaxCount: [ 5 ], monsterNameGroup: [ "BOOK_01" ], monsterView: [ 1 ], monsterViewTerms: [ "SCR_SSN_FIRETOWER_45_HQ_02_MON1" ] } },
{ id: 19071, className: "SSN_FEDIMIAN_HQ_01", name: "Failure and Success",  quest: { name: "FEDIMIAN_HQ_01" } },
{ id: 19072, className: "SSN_FEDIMIAN_HQ_01_1", name: "For Failure and Success",  quest: { name: "FEDIMIAN_HQ_01_1" } },
{ id: 19081, className: "SSN_FEDIMIAN_HQ_02", name: "Hidden and Hidden Again",  quest: { name: "FEDIMIAN_HQ_02" } },
{ id: 19091, className: "SSN_KATYN_14_HQ_01", name: "Each Step United",  quest: { name: "KATYN_14_HQ_01" } },
{ id: 19101, className: "SSN_KATYN_10_HQ_01", name: "Positive of curiosity",  quest: { name: "KATYN_10_HQ_01" } },
{ id: 19111, className: "SSN_KLAIPE_HQ_01", name: "Open Sesame (1)",  quest: { name: "KLAIPE_HQ_01", infoName: [ "Enter numbers to the chat window." ], infoMaxCount: [ 1 ] } },
{ id: 19112, className: "SSN_KLAIPE_HQ_02", name: "Open Sesame (2)",  quest: { name: "KLAIPE_HQ_02" } },
{ id: 19113, className: "SSN_KLAIPE_HQ_01_1", name: "For Open Sesame",  quest: { name: "KLAIPE_HQ_01_1" } },
{ id: 19120, className: "SSN_JOB_CHRONO4_1", name: "Activities of a Chronomancer [Chronomancer Advancement]",  quest: { name: "JOB_CHRONO4_1" } },
{ id: 19130, className: "SSN_JOB_WIZARD5_1", name: "Complete the Mission of a Wizard [Wizard Advancement]",  quest: { name: "JOB_WIZARD5_1" } },
{ id: 19140, className: "SSN_JOB_PYROMANCER5_1", name: "Complete the Pyromancer's Mission [Pyromancer Advancement]",  quest: { name: "JOB_PYROMANCER5_1" } },
{ id: 19150, className: "SSN_JOB_CRYOMANCER5_1", name: "Complete the Cryomancer's Mission [Cryomancer Advancement]",  quest: { name: "JOB_CRYOMANCER5_1" } },
{ id: 19160, className: "SSN_JOB_PSYCHOKINESIST5_1", name: "Complete the Psychokino 's Mission [Psychokino Advancement]",  quest: { name: "JOB_PSYCHOKINESIST5_1" } },
{ id: 19170, className: "SSN_JOB_LINKER5_1", name: "Complete the Mission of a Linker [Linker Advancement]",  quest: { name: "JOB_LINKER5_1" } },
{ id: 19180, className: "SSN_JOB_THAUMATURGE5_1", name: "Complete the Mission of a Thaumaturge [Thaumaturge Advancement]",  quest: { name: "JOB_THAUMATURGE5_1" } },
{ id: 19190, className: "SSN_JOB_WARLOCK5_1", name: "Completing the Elementalist's Mission [Elementalist Advancement]",  quest: { name: "JOB_WARLOCK5_1" } },
{ id: 19200, className: "SSN_JOB_SORCERER5_1", name: "Complete the Mission of a Sorcerer [Sorcerer Advancement]",  quest: { name: "JOB_SORCERER5_1" } },
{ id: 19210, className: "SSN_JOB_CHRONO5_1", name: "Complete the Mission of a Chronomancer [Chronomancer Advancement]",  quest: { name: "JOB_CHRONO5_1" } },
{ id: 19230, className: "SSN_JOB_ALCHEMIST5_1", name: "Complete the Mission of an Alchemist [Alchemist Advancement]",  quest: { name: "JOB_ALCHEMIST5_1" } },
{ id: 19270, className: "SSN_ROKAS25_REXIPHER1_SEAL1", name: "Unseal the broken seal of Pasagos Cliff in Pillar Canyon",  quest: { name: "ROKAS25_REXIPHER1_SEAL1", infoName: [ "Defend yourself from the monsters" ], infoMaxCount: [ 1 ] } },
{ id: 19280, className: "SSN_ROKAS25_REXIPHER4_SEAL1", name: "Release the seal{nl}on the road to the Collapsed Sanctum",  quest: { name: "ROKAS25_REXIPHER4_SEAL1" } },
{ id: 19290, className: "SSN_ROKAS25_REXIPHER6_SEAL1", name: "Release the seal{nl}on the left of Collapsed Sanctum",  quest: { name: "ROKAS25_REXIPHER6_SEAL1" } },
{ id: 19320, className: "SSN_ROKAS26_QUEST02_AFTER", name: "Unfinished Commission (3)",  quest: { name: "ROKAS26_QUEST02_AFTER" } },
{ id: 19330, className: "SSN_ROKAS29_MQ2_BRIDGE", name: "Read the epitaph at Serno Highland",  quest: { name: "ROKAS29_MQ2_BRIDGE" } },
{ id: 19340, className: "SSN_ROKAS29_MQ4_BRIDGE", name: "Read to the tombstone at Dykyne Fork on the left",  quest: { name: "ROKAS29_MQ4_BRIDGE" } },
{ id: 19350, className: "SSN_ROKAS30_MQ2_1", name: "The dead body of the mercenary who has fallen",  quest: { name: "ROKAS30_MQ2_1" } },
{ id: 19360, className: "SSN_ROKAS30_MQ6_1", name: "Tzedej Altar",  quest: { name: "ROKAS30_MQ6_1" } },
{ id: 19370, className: "SSN_ROKAS31_SUB_01", name: "Hogma's Treasure Chest",  quest: { name: "ROKAS31_SUB_01" } },
{ id: 19390, className: "SSN_ROKAS31_SUB_03", name: "Security Guard's Favor (2)",  quest: { name: "ROKAS31_SUB_03" } },
{ id: 19400, className: "SSN_KATYN7_2_ADD_BOSS_01_1", name: "Story behind the collapse of the owl",  quest: { name: "KATYN7_2_ADD_BOSS_01_1" } },
{ id: 19410, className: "SSN_KATYN72_MQ_10_1", name: "Evil Goddess Statue",  quest: { name: "KATYN72_MQ_10_1" } },
{ id: 19430, className: "SSN_KATYN13_NEWSUB_02", name: "Threat at Poslinkis Forest (2)",  quest: { name: "KATYN13_NEWSUB_02" } },
{ id: 19440, className: "SSN_PILGRIM46_SQ_010", name: "Insatiable Hunger (1)",  quest: { name: "PILGRIM46_SQ_010" } },
{ id: 19450, className: "SSN_PILGRIM46_SQ_020", name: "Insatiable Hunger (2)",  quest: { name: "PILGRIM46_SQ_020", infoName: [ "Obtain Young Leaves from wild grass" ], infoMaxCount: [ 4 ], monsterNameGroup: [ "siauliai_grass_2" ], monsterView: [ 1 ], monsterViewTerms: [ "SCR_SSN_PILGRIM46_SQ_020_MON1" ] } },
{ id: 19460, className: "SSN_PILGRIM46_SQ_030", name: "Insatiable Hunger (3)",  quest: { name: "PILGRIM46_SQ_030" } },
{ id: 19470, className: "SSN_PILGRIM46_SQ_040", name: "Endless Gluttony (1)",  quest: { name: "PILGRIM46_SQ_040" } },
{ id: 19480, className: "SSN_PILGRIM46_SQ_050", name: "Endless Gluttony (2)",  quest: { name: "PILGRIM46_SQ_050", infoName: [ "Julius transformed into the Drapeliun, try to change him back" ], infoMaxCount: [ 1 ] } },
{ id: 19490, className: "SSN_PILGRIM46_SQ_060", name: "Endless Gluttony (3)",  quest: { name: "PILGRIM46_SQ_060", infoName: [ "Get Asellu Leaf Buds" ], infoMaxCount: [ 4 ], monsterNameGroup: [ "siauliai_grass_1" ], monsterView: [ 1 ] } },
{ id: 19500, className: "SSN_PILGRIM46_SQ_070", name: "Endless Gluttony (4)",  quest: { name: "PILGRIM46_SQ_070" } },
{ id: 19510, className: "SSN_PILGRIM46_SQ_080", name: "Necklace of Gluttony",  quest: { name: "PILGRIM46_SQ_080" } },
{ id: 19519, className: "SSN_PILGRIM46_SQ_089", name: "Argument",  quest: { name: "PILGRIM46_SQ_089" } },
{ id: 19520, className: "SSN_PILGRIM46_SQ_090", name: "Can't Be Taken Away (1)",  quest: { name: "PILGRIM46_SQ_090" } },
{ id: 19530, className: "SSN_PILGRIM46_SQ_100", name: "Can't Be Taken Away (2)",  quest: { name: "PILGRIM46_SQ_100" } },
{ id: 19540, className: "SSN_PILGRIM46_SQ_110", name: "Food piles of Starving Demon's Way (1)",  quest: { name: "PILGRIM46_SQ_110", infoName: [ "Clean the rotten food piles" ], infoMaxCount: [ 1 ] } },
{ id: 19541, className: "SSN_PILGRIM46_SQ_111", name: "Food piles of Starving Demon's Way (2)",  quest: { name: "PILGRIM46_SQ_111", infoName: [ "Clean the rotten food piles" ], infoMaxCount: [ 1 ] } },
{ id: 19542, className: "SSN_PILGRIM46_SQ_112", name: "Food piles of Starving Demon's Way (3)",  quest: { name: "PILGRIM46_SQ_112", infoName: [ "Clean the rotten food piles" ], infoMaxCount: [ 1 ] } },
{ id: 19543, className: "SSN_PILGRIM46_SQ_113", name: "Food piles of Starving Demon's Way (4)",  quest: { name: "PILGRIM46_SQ_113", infoName: [ "Clean the rotten food piles" ], infoMaxCount: [ 1 ] } },
{ id: 19550, className: "SSN_PILGRIM47_SQ_010", name: "Curse of Sloth - Laziness",  quest: { name: "PILGRIM47_SQ_010" } },
{ id: 19560, className: "SSN_PILGRIM47_SQ_020", name: "Curse of Sloth - Lethargy",  quest: { name: "PILGRIM47_SQ_020", infoName: [ "Destroy the Scattered Tree Root Crystal Cores" ], infoMaxCount: [ 7 ] } },
{ id: 19570, className: "SSN_PILGRIM47_SQ_030", name: "Curse of Sloth - Siesta",  quest: { name: "PILGRIM47_SQ_030", infoName: [ "Get kindling from Kowak", "Add kindling to the burning Tree Root Crystal" ], infoMaxCount: [ 4, 4 ] } },
{ id: 19580, className: "SSN_PILGRIM47_SQ_040", name: "Curse of Sloth - Slow",  quest: { name: "PILGRIM47_SQ_040" } },
{ id: 19590, className: "SSN_PILGRIM47_SQ_050", name: "Curse of Sloth - Faint",  quest: { name: "PILGRIM47_SQ_050" } },
{ id: 19600, className: "SSN_PILGRIM47_SQ_060", name: "Curse of Sloth - Abyss",  quest: { name: "PILGRIM47_SQ_060", infoName: [ "Find & release the real mutated Tree Root Crystal" ], infoMaxCount: [ 1 ] } },
{ id: 19610, className: "SSN_PILGRIM47_SQ_070", name: "Curse of Sloth - Misery",  quest: { name: "PILGRIM47_SQ_070" } },
{ id: 19611, className: "SSN_PILGRIM47_SQ_090", name: "Curse of Laziness - Sleep",  quest: { name: "PILGRIM47_SQ_090", infoName: [ "Free the pilgrim's soul from the monster and attack the Tree Root Crystal" ], infoMaxCount: [ 5 ] } },
{ id: 19619, className: "SSN_PILGRIM47_SQ_080", name: "Hidden Treasure Chest",  quest: { name: "PILGRIM47_SQ_080", infoName: [ "Bring nearby monsters to the treasure chest and defeat them" ], infoMaxCount: [ 5 ] } },
{ id: 19620, className: "SSN_PILGRIM50_SQ_010", name: "Mysterious Incident",  quest: { name: "PILGRIM50_SQ_010" } },
{ id: 19630, className: "SSN_PILGRIM50_SQ_020", name: "Raging Soul Releasing Test (1)",  quest: { name: "PILGRIM50_SQ_020", infoName: [ "Release the souls bound to the altar" ], infoMaxCount: [ 4 ], monsterNameGroup: [ "Tied_soldier" ], monsterView: [ 1 ] } },
{ id: 19638, className: "SSN_PILGRIM50_SQ_028", name: "Raging Soul Releasing Test (2)",  quest: { name: "PILGRIM50_SQ_028", infoName: [ "Test the Reagent on the monsters in Altary Way" ], infoMaxCount: [ 1 ], monsterNameGroup: [ "kodomor", "Bavon" ], monsterView: [ 1, 1 ] } },
{ id: 19639, className: "SSN_PILGRIM50_SQ_029", name: "Raging Soul Releasing Test (3)",  quest: { name: "PILGRIM50_SQ_029" } },
{ id: 19640, className: "SSN_PILGRIM50_SQ_030", name: "Raging Soul Releasing Test (2)",  quest: { name: "PILGRIM50_SQ_030" } },
{ id: 19650, className: "SSN_PILGRIM50_SQ_040", name: "Rage of the Souls",  quest: { name: "PILGRIM50_SQ_040" } },
{ id: 19660, className: "SSN_PILGRIM50_SQ_050", name: "Flowers to the Enraged Soul",  quest: { name: "PILGRIM50_SQ_050", infoName: [ "Collect flowers", "Offer the flowers to the altar to comfort the soul" ], infoMaxCount: [ 5, 5 ], monsterNameGroup: [ "npc_thorn_bigflower" ], monsterView: [ 1 ] } },
{ id: 19670, className: "SSN_PILGRIM50_SQ_060", name: "Offering to the Angry Souls",  quest: { name: "PILGRIM50_SQ_060" } },
{ id: 19680, className: "SSN_PILGRIM50_SQ_070", name: "Freedom to the Enraged Souls",  quest: { name: "PILGRIM50_SQ_070" } },
{ id: 19690, className: "SSN_PILGRIM50_SQ_080", name: "Condensed Anger",  quest: { name: "PILGRIM50_SQ_080" } },
{ id: 19700, className: "SSN_PILGRIM50_SQ_090", name: "Secret of the Destroyed Altar",  quest: { name: "PILGRIM50_SQ_090" } },
{ id: 19701, className: "SSN_PILGRIM50_SQ_091", name: "Fragment of a Soul",  quest: { name: "PILGRIM50_SQ_091" } },
{ id: 19710, className: "SSN_PILGRIM51_SQ_1", name: "Sanctum of Blessings",  quest: { name: "PILGRIM51_SQ_1", infoName: [ "Donate the appropriate silver to altar" ], infoMaxCount: [ 1 ] } },
{ id: 19720, className: "SSN_PILGRIM51_SQ_2", name: "Worship for the Blessing (1)",  quest: { name: "PILGRIM51_SQ_2", infoName: [ "Lure the monsters to the sanctum and defeat them" ], infoMaxCount: [ 6 ], monsterNameGroup: [ "kowak/Prisonfighter/Stoulet_bow" ], monsterView: [ 1 ] } },
{ id: 19730, className: "SSN_PILGRIM51_SQ_2_1", name: "Worship for the Blessing (2)",  quest: { name: "PILGRIM51_SQ_2_1" } },
{ id: 19740, className: "SSN_PILGRIM51_SQ_2_2", name: "Worship for the Blessing (3)",  quest: { name: "PILGRIM51_SQ_2_2" } },
{ id: 19750, className: "SSN_PILGRIM51_SQ_3", name: "Holy Goddess Statue",  quest: { name: "PILGRIM51_SQ_3" } },
{ id: 19760, className: "SSN_PILGRIM51_SQ_4", name: "Genuine Goddess Statue (1)",  quest: { name: "PILGRIM51_SQ_4" } },
{ id: 19770, className: "SSN_PILGRIM51_SQ_4_1", name: "Genuine Goddess Statue (3)",  quest: { name: "PILGRIM51_SQ_4_1", infoName: [ "Collect Reed Dewdrops" ], infoMaxCount: [ 4 ], monsterNameGroup: [ "blank_npc" ], monsterView: [ 1 ] } },
{ id: 19780, className: "SSN_PILGRIM51_SQ_4_2", name: "Genuine Goddess Statue (4)",  quest: { name: "PILGRIM51_SQ_4_2", infoName: [ "Destroy the Demon Summoning Circle" ], infoMaxCount: [ 5 ] } },
{ id: 19790, className: "SSN_PILGRIM51_SQ_5", name: "Sanctum of Truth or Lie? (1)",  quest: { name: "PILGRIM51_SQ_5", infoName: [ "Survive by avoiding the monsters within the time limit" ], infoMaxCount: [ 1 ] } },
{ id: 19800, className: "SSN_PILGRIM51_SQ_5_1", name: "Sanctuary of Truth or Lie? (3)",  quest: { name: "PILGRIM51_SQ_5_1", infoName: [ "Use the Symbol of Faith to Find the Monster That Ate the Sanctum's Insignia" ], infoMaxCount: [ 6 ] } },
{ id: 19810, className: "SSN_PILGRIM51_SQ_6", name: "Prequisite Blessing",  quest: { name: "PILGRIM51_SQ_6" } },
{ id: 19820, className: "SSN_PILGRIM51_SQ_7", name: "Suffocating Goddess Statue",  quest: { name: "PILGRIM51_SQ_7", infoName: [ "Protect a Goddess Statue from the ivy entangling it" ], infoMaxCount: [ 1 ] } },
{ id: 19830, className: "SSN_PILGRIM51_SQ_8", name: "Sincerity in the Sanctum",  quest: { name: "PILGRIM51_SQ_8", infoName: [ "Pick a wild flower near the sanctum" ], infoMaxCount: [ 1 ], monsterNameGroup: [ "npc_thorn_bigflower" ], monsterView: [ 1 ] } },
{ id: 19840, className: "SSN_PILGRIM51_SQ_9", name: "Blessing through Money (1)",  quest: { name: "PILGRIM51_SQ_9" } },
{ id: 19860, className: "SSN_PILGRIM51_SQ_10", name: "With Devotion",  quest: { name: "PILGRIM51_SQ_10" } },
{ id: 19870, className: "SSN_PILGRIM52_SQ_010", name: "Avoiding Infatuation (1)",  quest: { name: "PILGRIM52_SQ_010", infoName: [ "Collect the tombstone's dew" ], infoMaxCount: [ 10 ] } },
{ id: 19871, className: "SSN_PILGRIM52_SQ_011", name: "Avoiding Infatuation (2)",  quest: { name: "PILGRIM52_SQ_011" } },
{ id: 19880, className: "SSN_PILGRIM52_SQ_020", name: "Avoiding Infatuation (2)",  quest: { name: "PILGRIM52_SQ_020", infoName: [ "Obtain Reed Sap Crystals from parasitic Tree Ambulos that live off of Reed Roots" ], infoMaxCount: [ 4 ], monsterNameGroup: [ "noshadow_npc_big" ], monsterView: [ 1 ] } },
{ id: 19890, className: "SSN_PILGRIM52_SQ_030", name: "Avoiding Infatuation (3)",  quest: { name: "PILGRIM52_SQ_030" } },
{ id: 19900, className: "SSN_PILGRIM52_SQ_040", name: "Avoiding Infatuation (4)",  quest: { name: "PILGRIM52_SQ_040" } },
{ id: 19910, className: "SSN_PILGRIM52_SQ_050", name: "Get Out of Bewilderment (5)",  quest: { name: "PILGRIM52_SQ_050" } },
{ id: 19920, className: "SSN_PILGRIM52_SQ_060", name: "Precious to Someone",  quest: { name: "PILGRIM52_SQ_060" } },
{ id: 19930, className: "SSN_PILGRIM52_SQ_070", name: "Discarded in the the grave",  quest: { name: "PILGRIM52_SQ_070" } },
{ id: 19940, className: "SSN_PILGRIM52_SQ_080", name: "Purification of the Stream, Recovery of the Tree (1)",  quest: { name: "PILGRIM52_SQ_080", infoName: [ "Prepare First Sap Pot", "Prepare Second Sap Pot", "Prepare Third Sap Pot" ], infoMaxCount: [ 1, 1, 1 ] } },
{ id: 19941, className: "SSN_PILGRIM52_SQ_081", name: "Purification of the Stream, Recovery of the Tree (2)",  quest: { name: "PILGRIM52_SQ_081", infoName: [ "Collect sap with the first jar", "Collect sap with the second jar", "Collect sap with the third jar" ], infoMaxCount: [ 1, 1, 1 ], monsterNameGroup: [ "rokas_pot2" ], monsterView: [ 1 ] } },
{ id: 19950, className: "SSN_PILGRIM52_SQ_090", name: "Purification of the Stream, Recovery of the Tree (3)",  quest: { name: "PILGRIM52_SQ_090" } },
{ id: 19960, className: "SSN_PILGRIM52_SQ_100", name: "To Move Across Space (1)",  quest: { name: "PILGRIM52_SQ_100" } },
{ id: 19970, className: "SSN_PILGRIM52_SQ_110", name: "Secret of the Unusual Place",  quest: { name: "PILGRIM52_SQ_110" } },
{ id: 20051, className: "SSN_CMINE6_TO_KATYN7_2", name: "Mysterious Slate (2)",  quest: { name: "CMINE6_TO_KATYN7_2" } },
{ id: 20068, className: "SSN_KATYN13_1_KEY_SUB1", name: "Defeat the monsters blocking the road",  quest: { name: "KATYN13_1_KEY_SUB1" } },
{ id: 20069, className: "SSN_KATYN13_1_TO_OWLJUNIOR2_S1", name: "Defeat the monsters blocking the road",  quest: { name: "KATYN13_1_TO_OWLJUNIOR2_S1" } },
{ id: 20070, className: "SSN_KATYN13_1_TO_OWLJUNIOR3_S1", name: "Defeat the monsters blocking the road",  quest: { name: "KATYN13_1_TO_OWLJUNIOR3_S1" } },
{ id: 20071, className: "SSN_KATYN13_ADDQUEST1", name: "Story of the Owl Sculpture",  quest: { name: "KATYN13_ADDQUEST1" } },
{ id: 20072, className: "SSN_KATYN13_ADDQUEST2", name: "Traces of the Owl Sculpture",  quest: { name: "KATYN13_ADDQUEST2" } },
{ id: 20073, className: "SSN_KATYN13_ADDQUEST3", name: "Why the Owl Sculpture Fell",  quest: { name: "KATYN13_ADDQUEST3" } },
{ id: 20074, className: "SSN_KATYN13_ADDQUEST4", name: "Owl's Eternal (1)",  quest: { name: "KATYN13_ADDQUEST4" } },
{ id: 20075, className: "SSN_KATYN13_ADDQUEST5", name: "Destroyer (1)",  quest: { name: "KATYN13_ADDQUEST5" } },
{ id: 20077, className: "SSN_KATYN13_ADDQUEST6", name: "Rest of the Owl Sculptures",  quest: { name: "KATYN13_ADDQUEST6", infoName: [ "Protect yourself from monsters is attacking" ], infoMaxCount: [ 1 ] } },
{ id: 20078, className: "SSN_KATYN13_ADDQUEST7", name: "Owl Sculpture Cremation",  quest: { name: "KATYN13_ADDQUEST7" } },
{ id: 20079, className: "SSN_KATYN13_ADDQUEST8", name: "Owl Sculpture Funeral",  quest: { name: "KATYN13_ADDQUEST8", infoName: [ "Defeat High Vubbe Archers and get Wooden Arrows!", "Throw the Wooden Arrows into the fire" ], infoMaxCount: [ 10, 10 ] } },
{ id: 20127, className: "SSN_SIAUL_WEST_STATUS_TUTO_1", name: "Using Status Points",  quest: { name: "SIAUL_WEST_STATUS_TUTO_1" } },
{ id: 20128, className: "SSN_SIAUL_WEST_LAIMONAS3_2", name: "To Klaipeda (5)",  quest: { name: "SIAUL_WEST_LAIMONAS3_2" } },
{ id: 20129, className: "SSN_JOB_QUARRELSHOOTER1", name: "Lens of the Stars [Quarrel Shooter Advancement]",  quest: { name: "JOB_QUARRELSHOOTER1" } },
{ id: 20130, className: "SSN_JOB_HUNTER1", name: "Poison Betrayal [Ranger Advancement]",  quest: { name: "JOB_HUNTER1" } },
{ id: 20131, className: "SSN_ACT2_DISS1_2_BOSS", name: "Recapture Eastern Woods (2)",  quest: { name: "ACT2_DISS1_2_BOSS" } },
{ id: 20136, className: "SSN_ROKAS25_REXIPHER5", name: "Guard of Royal Path(2)",  quest: { name: "ROKAS25_REXIPHER5" } },
{ id: 20137, className: "SSN_ROKAS25_REXIPHER6", name: "Secret Place (2)",  quest: { name: "ROKAS25_REXIPHER6" } },
{ id: 20142, className: "SSN_ROKAS28_MQ1", name: "Strange Stone",  quest: { name: "ROKAS28_MQ1" } },
{ id: 20143, className: "SSN_ROKAS28_MQ2", name: "The First Mission",  quest: { name: "ROKAS28_MQ2" } },
{ id: 20144, className: "SSN_ROKAS28_MQ3", name: "Ardor for Study (1)",  quest: { name: "ROKAS28_MQ3" } },
{ id: 20147, className: "SSN_ROKAS28_MQ5", name: "Ardor for Study (2)",  quest: { name: "ROKAS28_MQ5" } },
{ id: 20148, className: "SSN_ROKAS28_MQ6", name: "Raided Historian",  quest: { name: "ROKAS28_MQ6" } },
{ id: 20152, className: "SSN_KATYN18_BOSS_KILL", name: "Interference of Necroventer",  quest: { name: "KATYN18_BOSS_KILL" } },
{ id: 20161, className: "SSN_ROKAS24_SQ_03", name: "Gorath's Concern (1)",  quest: { name: "ROKAS24_SQ_03" } },
{ id: 20162, className: "SSN_ROKAS25_SQ_BRIDGE2", name: "Mop Up the Forger (4)",  quest: { name: "ROKAS25_SQ_BRIDGE2" } },
{ id: 20163, className: "SSN_ROKAS25_SQ_01", name: "Mop Up the Forger (1)",  quest: { name: "ROKAS25_SQ_01", infoName: [ "Collect firewood" ], infoMaxCount: [ 5 ], monsterNameGroup: [ "bonfire_1" ], monsterView: [ 1 ] } },
{ id: 20164, className: "SSN_ROKAS25_SQ_02", name: "Mop Up the Forger (2)",  quest: { name: "ROKAS25_SQ_02" } },
{ id: 20165, className: "SSN_ROKAS25_SQ_04", name: "Mop Up the Forger (3)",  quest: { name: "ROKAS25_SQ_04", infoName: [ "Take out the forgeries from the Molding Pot" ], infoMaxCount: [ 4 ] } },
{ id: 20166, className: "SSN_ROKAS25_SQ_07", name: "Sculptor Hilda's Data (2)",  quest: { name: "ROKAS25_SQ_07" } },
{ id: 20167, className: "SSN_ROKAS25_SQ_08", name: "Sculptor Hilda's Data (3)",  quest: { name: "ROKAS25_SQ_08" } },
{ id: 20168, className: "SSN_ZACHA2F_MQ_01", name: "Words of the King",  quest: { name: "ZACHA2F_MQ_01", monsterNameGroup: [ "Beetle/Wolf_statue" ], monsterView: [ 1 ] } },
{ id: 20169, className: "SSN_ZACHA2F_MQ_02", name: "Trick of the Demon (1)",  quest: { name: "ZACHA2F_MQ_02" } },
{ id: 20170, className: "SSN_ROKAS24_MQ_1", name: "Legacy of the Royal Family (1)",  quest: { name: "ROKAS24_MQ_1", infoName: [ "Collect Shiny Tree Sap" ], infoMaxCount: [ 6 ], monsterNameGroup: [ "rokas_pot3" ], monsterView: [ 1 ] } },
{ id: 20171, className: "SSN_ROKAS24_MQ_2", name: "Legacy of the Royal Family (2)",  quest: { name: "ROKAS24_MQ_2", infoName: [ "Collect Canyon Amalas" ], infoMaxCount: [ 3 ], monsterNameGroup: [ "siauliai_grass_1" ], monsterView: [ 1 ], monsterViewTerms: [ "SCR_SSN_ROKAS24_MQ_2_MON1" ] } },
{ id: 20172, className: "SSN_ROKAS27_MQ_1", name: "Treasure Hunting (1)",  quest: { name: "ROKAS27_MQ_1" } },
{ id: 20173, className: "SSN_ROKAS27_MQ_4", name: "Treasure Hunting (4)",  quest: { name: "ROKAS27_MQ_4" } },
{ id: 20175, className: "SSN_ROKAS27_QB_11", name: "Antidote ",  quest: { name: "ROKAS27_QB_11", infoName: [ "Get an antidote from the people at Akmens Ridge" ], infoMaxCount: [ 1 ] } },
{ id: 20176, className: "SSN_ROKAS28_QM1", name: "Activate the Device",  quest: { name: "ROKAS28_QM1", infoName: [ "Operate the First Sealed Apparatus", "Operate the Second Sealed Apparatus", "Operate the Third Sealed Apparatus" ], infoMaxCount: [ 1, 1, 1 ], mapPointView: [ 1 ], mapPointGroup: [ "f_rokas_28 ROKAS28_SEAL_FAKE 50" ], monsterNameGroup: [ "npc_rokas_6" ], monsterView: [ 1 ] } },
{ id: 20177, className: "SSN_ROKAS27_MQ_6", name: "One Step Closer to the King's Legacy",  quest: { name: "ROKAS27_MQ_6" } },
{ id: 20178, className: "SSN_ROKAS29_MQ1", name: "Historian Rexipher's Research (1)",  quest: { name: "ROKAS29_MQ1", infoName: [ "Examine the Great King Zachariel's Epitaph" ], infoMaxCount: [ 1 ] } },
{ id: 20179, className: "SSN_ROKAS29_MQ2", name: "Historian Rexipher's Research (2)",  quest: { name: "ROKAS29_MQ2" } },
{ id: 20180, className: "SSN_ROKAS29_MQ3", name: "Historian Rexipher's Research (3)",  quest: { name: "ROKAS29_MQ3" } },
{ id: 20181, className: "SSN_ROKAS29_MQ4", name: "Historian Rexipher's Research (3)",  quest: { name: "ROKAS29_MQ4" } },
{ id: 20182, className: "SSN_ROKAS28_QM2", name: "Royal Mausoleum's Secret Location",  quest: { name: "ROKAS28_QM2" } },
{ id: 20183, className: "SSN_ROKAS29_MQ6", name: "Historian Rexipher's Research (6)",  quest: { name: "ROKAS29_MQ6" } },
{ id: 20184, className: "SSN_ROKAS30_MQ2", name: "Historian Rexipher's Identity",  quest: { name: "ROKAS30_MQ2" } },
{ id: 20186, className: "SSN_ROKAS30_MQ5", name: "Rexipher's True Colors (2)",  quest: { name: "ROKAS30_MQ5", infoName: [ "Activate the Gedulah Altar before Rexipher destroys it" ], infoMaxCount: [ 1 ], monsterNameGroup: [ "soldier1", "soldier5" ], monsterView: [ 1, 1 ] } },
{ id: 20187, className: "SSN_ROKAS30_MQ6", name: "Rexipher's True Colors (3)",  quest: { name: "ROKAS30_MQ6" } },
{ id: 20188, className: "SSN_ROKAS30_MQ7", name: "Rexipher's True Colors (4)",  quest: { name: "ROKAS30_MQ7", infoName: [ "Activate the Sviesa Altar" ], infoMaxCount: [ 1 ], monsterNameGroup: [ "soldier5" ], monsterView: [ 1 ] } },
{ id: 20190, className: "SSN_ROKAS30_MQ3", name: "Rexipher's True Colors (1)",  quest: { name: "ROKAS30_MQ3" } },
{ id: 20191, className: "SSN_ROKAS31_REXITHER3", name: "Swindler Rexipher",  quest: { name: "ROKAS31_REXITHER3" } },
{ id: 20192, className: "SSN_REMAIN37_MQ01", name: "Self Sufficiency (1)",  quest: { name: "REMAIN37_MQ01", infoName: [ "Create Crude Divining Rod" ], infoMaxCount: [ 1 ] } },
{ id: 20193, className: "SSN_REMAIN37_MQ02", name: "Ruklys of memorial (2)",  quest: { name: "REMAIN37_MQ02", infoName: [ "Obtain the first tombstone piece" ], infoMaxCount: [ 1 ] } },
